document,comment_id,comment,flausch
NDY-179,1456,War jetzt nicht wirklich die beste Parodie aber da steckt viel arbeit drinn deswegen hab ich euch euch ein daumen hoch gegeben :),yes
NDY-247,1108,Tolles Video und Super Tippst #Saminator ILYSSSSSM,yes
NDY-250,795,Ich liebe diese beschleunigte Stimme !! :D,yes
NDY-208,3908,Also ich brauche 30 Minuten im Bad 😂,no
NDY-208,3043,2 Stunden,no
NDY-250,354,Boah wie Gail hübsch du in dem Video aussiehst !!,yes
NDY-208,320,Ihr seid die besten,yes
NDY-208,8887,10 min im Bad,no
NDY-179,1964,ja genauuu * - * + Havva,yes
NDY-250,835,"Hey Daaruum , bei amazon gibts Einteiler Schlafanzüge :DD",no
NDY-208,2016,Noah Grein wieso schaust du dir dann das Video an ? ☺,no
NDY-179,3407,Dielochis es seits echt die besten,yes
NDY-208,3037,Ich brauche so ca. 45 min im Bad morgens wenn ich Dusche wenn ich aber Abends geduscht habe nur so 15 min ungefähr,no
NDY-179,3885,Wow voll cool hab das sogar auf dem radio gehört 👍🏻,yes
NDY-003,966,schwul .,no
NDY-208,668,"Jenny Jane , ich auch 😂",no
NDY-179,347,Super geile Parodie eine der Beten bis jetzt !!!,yes
NDY-179,1623,Richtig geil geworden 3,yes
NDY-186,6516,geiles musikvidio schlaf tablete,yes
NDY-208,3873,Morgens bin ich in 6 min im Bad fertig,no
NDY-020,609,nein aber du fragtest weisst du überhaupt was schlampe heisst,no
NDY-208,11731,Kann es sein das Roman schminke drauf hat ? 😂 😂 😂 😂,no
NDY-250,1913,geh mal auf funzee.de ;) so nennt man die übrigenz auch : funzee ;) :),no
NDY-186,4089,cool,yes
NDY-208,5214,39 Minuten,no
NDY-208,5518,Ich brauche morgens so 30 Minuten ( Mädchen ),no
NDY-208,9821,Und ich frühstücke nie 😅,no
NDY-208,8676,3 min,no
NDY-186,560,Ihr seid Bombe ;),yes
NDY-186,4248,Heiko und Roman ich habe kein Ton passt alle Parodien von euch,no
NDY-003,1235,Ich finde der mit dem weißen Pulli sieht irgendwie süß aus .,yes
NDY-208,6587,Maa_va Riva Ich glaube auch 😂 😂 😂 👍,no
NDY-247,1481,Deine Mudda,no
NDY-186,411,<EMPTY-COMMENT>,no
NDY-208,5541,Ich habe Bruder vor Luder DVD,yes
NDY-208,6452,ich kann morgens nie was essen ...,no
NDY-003,2533,Im Titel steht '' mir egal '' also mehr trash als unterhaltsam,no
NDY-208,6824,Mir fällt kein Name ein XD mir geht s genau so,no
NDY-208,2550,5 bis10Minuten brauch ich im Bad,no
NDY-250,515,Also ich hab immer chillerklamotten an beim schlafen :-D jogginhose und Pullover oder Shirt :) früher hatte ich auch immer pyjama :) ich liebe sie * - * und meine beste Freundin hat immer schlafkleider an :-D,no
NDY-252,115,Würde wahnsinnig gern gewinnen :-) machst du noch ein Video zu deiner Frisur in diesrm Video :-) ??,no
NDY-247,822,halllo :D,no
NDY-020,7,verstehs auch nich ...,no
NDY-020,1293,"Also meiner Meinung nach ist an diesem Video nichts besonderes , aber das kann natürlich jeder selber so interpretieren , wie er möchte . ^^",no
NDY-003,1622,xDD was für ein bearbeitungsprog . ???? xDD P. S. : GEiles Lied !,yes
NDY-003,755,die idee ist voll gut aber man könnte es besser machen ich habs trotzdem geliket,yes
NDY-003,81,really great ! =D lalalalala like it !,no
NDY-020,145,Was für ein wunderschönes geschöpf du bist ! Selten sowas gesehen ! Man wird süchtig nach dir : 0 ... hört sich schon fast krank an ?! ^^,yes
NDY-186,2906,geilo,yes
NDY-208,4245,Ich habe eine Matheschwäche so scheiße 😖 😖 😁 😁,no
NDY-250,2673,Boxershorts & ' Top :) ♥,no
NDY-186,6239,Geil aber auch verstörend,yes
NDY-186,3231,Der wohl klickgeilste Titel einer Parodie .,no
NDY-208,4516,"Nicht lange , weil ich nur Zähne putzen znd so machen muss . Harre mache ich mir in meinen Zimmer !",no
NDY-186,1019,<EMPTY-COMMENT>,no
NDY-208,5374,Ich glaube so gut wie kaum ein mädchen steht jeden morgen bei ihrem ersten wecker auf 😂,no
NDY-208,3431,So ca. 90 min,no
NDY-208,2471,Smiley Girl ich schmink mich gar net,no
NDY-208,6605,Maa_va Riva ich auch,no
NDY-186,7663,alter wer dislikt sowas geiles ??? xD :(,yes
NDY-186,5862,Roman kann ich deine nummer,no
NDY-186,3858,Das Lied is voll geil 💖 😍,yes
NDY-208,5238,ich brauche im Bad immer 1 Stunde 🙇,no
NDY-179,3951,he ich habe da eine Frage wie heißt ihr auf Instagram,no
NDY-247,276,haha wie süß du bist . 3,yes
NDY-186,5574,könnt ihr mal bitte eine parodie von the script ps : von superheros,no
NDY-208,6105,15 min . oder 10 min . 😂,no
NDY-208,2012,1 Stunde,no
NDY-020,840,okay das Video verstehe ich überhaupt nicht :(,no
NDY-208,8287,ich brauche eine halbe Stunde im Bad,no
NDY-250,126,daaruum bitte mach mir ein braut make up oder sag die gründe warum nicht,no
NDY-208,4304,Wem ist auch aufgefallen dass das Video am 22 Februar gerecht wurde,no
NDY-186,3857,das lied ist mega geil hab das auf mein Handy,yes
NDY-252,238,cooles video !!!!,yes
NDY-020,1516,Du bist so ne bitch,no
NDY-208,6981,Laura Helfer ich brauche 1st,no
NDY-250,1372,"Chillerklamoten , Unterwäsche , so Kleidchien mit Spitze oder nackig !!! :D",no
NDY-208,5891,lange sehr lange definitiv 🙅 🙋 🙋 🙋 🙇 🙇 😁 😋 😋 😋 😋 😋 😆 😆 😘 😘 😘 😍 😍 😍 😎 😎 😎 😎 😎 😎 😎 😍 😍 💜 💜 💜 💖 💖 💖,yes
NDY-003,838,GUCK DOCH NICHT NACH RECHTS DIGGAA XDDDD,no
NDY-252,774,Ich mag deine Videos !,yes
NDY-208,3281,Jersey violet Jahn 30 min,no
NDY-208,9824,Ich bin ein Mädchen und verhalte mich wie ein Junge,no
NDY-208,7609,Ich brauche 1 min,no
NDY-186,4237,+ KEY _W wer dumm ist bleibt dumm 😒,no
NDY-208,9149,Ich brauch manchmal 20 minuten oder länger 😂 😂,no
NDY-186,1871,#SnapchatArmy @Heiko_Lochmann @batmanisbeste2,no
NDY-020,237,So lange Wimpern lassen dich aussehen wie ne Drogenabhängige,no
NDY-020,885,"Danke Luna ! Ich habe gestern dein Video gesehen und höre nun den Song in Dauerschleife ! :D Ich liebe deine Umsetzung von diesem Lied . Du hast die Emotionen bildtechnisch sehr gut rübergebracht . Das ist für mich die Luna , die ich so mag ! 3",yes
NDY-186,4396,ernsthaft,no
NDY-208,172,Um Punkt16 : 00,no
NDY-186,4373,hahahahaha 😂 😂 😂 😂 voll geil wie das mädchen roman verprügelt 😂 😂 😂,no
NDY-003,78,@ScOuTii123 autotune ? =),no
NDY-179,406,Hahahab geil :D,yes
NDY-208,5181,Also ich hab in der früh immer voll den Stress ( obwohl ich ein Mädchen bin ) weil ich immer liegen bleib . ich bin einfach voll der morgenmuffel 😅,no
NDY-250,1143,"Ich trage meine geliebten Schlafihosen - davon gibt es verschiedene Modelle - plus irgendein Shirt . Im Winter dicke Socken . Solange , bis die Füße warm sind , dann werden sie ausgezuppelt .",no
NDY-186,4070,hübsche Schminke ^^,yes
NDY-186,2188,lochis ihr seit cool,yes
NDY-250,1977,Ich liebe PJ's auch richtig gerne !,no
NDY-250,2210,Also Daaruum du siehst in dem Video besonders hübsch aus ! Die Mütze steht dir einfach super gut :),yes
NDY-186,3099,"echt richtig cooles vidio , ich kenne da vieles",yes
NDY-186,532,+ Armen Mirsojan Dann hats du kein Geschmack für gute Videos so wie jeder anderer der das Viedo gut findet / ^_^ /,no
NDY-179,2780,ja stimmt,no
NDY-250,105,"Also ich trage fast immer Pyjamas , schon mein ganzes Leben :D .",no
NDY-208,1730,"Ich fahr zusammen mit meinem Nachbarn zur Schule und muss morgens fast immer auf ihn warten , weil er zu lange im Bad ist ;'P",no
NDY-250,211,versuchs mal unter funzee.de ^ ^,no
NDY-003,1201,wie kann das sein das dieses Video mehr Aufrufe hat als das von Alex ?! sorry aber so sing ich unter der Dusche ...,no
NDY-186,5813,😂 😂 😂 😂 😂 ich auch,no
NDY-020,1226,"+ Laura Fenner nur weil du im Chor bist heißt das nicht dass du automatisch singen kannst :) Sei mal nicht so eingebildet wenns dir nicht gefällt , schaus dir nicht an :)",no
NDY-186,3551,sag ich nicht,no
NDY-247,1014,"Oh mein Gott , ich finde das Video so süß .. musste oft schmunzeln :D leute schaut auch mal bei mir vorbei , bin neu auf YouTube 3",yes
NDY-186,6607,Den schlaf brauche ich auch sehr oft . Ich bin nämlich ein Frühaufsteher,no
NDY-252,753,dieser make-up look steht dir total ! auch die frisur ist hammer :),yes
NDY-003,3498,wenigstens verdienen die mehr als es du tun wirst,no
NDY-179,1939,Au revoir oder Story of my Life :-* 3,no
NDY-208,9465,Nope,no
NDY-186,4143,solche pisser will doch eh keiner,no
NDY-003,562,Will hier niemanden beleidigen .. aber wer is auf die dumme Idee gekommen so was zu machen ?,no
NDY-003,126,@dennisderplayer1 du bist ein aussenseiter,no
NDY-186,1895,#snapchatarmy @heikolochmann @Anna_lochix,no
NDY-186,3296,Richtig Nice Ihr Aktiven,yes
NDY-179,1602,Ich überleg grad welche YouTuber über 1 Millionen Abonnenten haben mir fallen aber nur 20 von 24 ein wer fehlt noch ? 1. Gronkh 2. Y-Titty 3. LeFloid 4. PietSmiet 5. Dner 6. Ungespielt 7. JuliensBlog 8. Ape Crime 9. iBlali 10. DieLochis 11. Sami Slimani 12. Sarazrd 13. Freshhaltefolie 14. Die Außenseiter 15. Simon Desue 16. Freekickerz 17. Liont Tv 18. Dagi Bee 19. BibisBeautyPalace 20. Aggro Tv,no
NDY-208,3671,wieso hat roman eine brille ? 😉,no
NDY-247,1577,8 Jahre her ......... Ok läuft 8 Jahre und keine 3 Mio,no
NDY-250,2360,"Ich denke , dass du die genau diese Anzüge meinst : One Piece Die kommen aus Norwegen und sieht ziemlich teuer ... :D",no
NDY-003,734,Hauotsache einige leute meinen dielochis wären hässlich obwohl sie mal in denn spiegel schauen und wenn ihr meint ihr seht besser aus dann seit ihr ehrlich nur gesagt eingebildet und eifersüchtig auf ihr aussehen,no
NDY-186,1876,Nicynice 😏 #SnapchatArmy @heikolochmann @kathalchmnn,yes
NDY-208,5194,"Ahh :) Endlich mal was mit schlechten Stereotypen , voll toll !! Habe leider kein Bard . Brauch deshalb noch nicht so lange . Die beiden Süßen , freu mich total dass ich bis zum Ende geskippt habe ! Da haben sie noch voll die tollen einen oder anderen Dinge gesagt . Vielleicht ...",no
NDY-186,1127,:-D,yes
NDY-186,5014,mein Liebling s lied,yes
NDY-208,11670,15 20 min,no
NDY-003,1172,Eine bitte geht zu DAS SUPERTALENT 2012,yes
NDY-186,1930,#SnapchatArmy @heikolochmann @nina_20084,no
NDY-003,2695,Talent muss an schon sagen :),yes
NDY-247,18,"aboniert mich , ist auch total kostenlos xD voll geil xD spuer video :D mach weiter so ;)",yes
NDY-208,11736,Och frühstücke wirklich nie,no
NDY-186,5095,kann sein das ihr musk klaut und anders macht,no
NDY-003,2042,Hässlich !! Omg lasst das doch bitte sein :/,no
NDY-186,6642,das Lied ist ciool,yes
NDY-208,1327,Mein Bruder braucht im Bad länger xD Wegen den Haaren xD,no
NDY-252,192,"Ich würde gerne so ein Anti-Pickel-Packet von Vichy gewinnen , weil ich zur Zeit ein großes Problem mit Pickeln habe , und das echt nicht schön ist ! ;)",no
NDY-179,2525,Also erstmal die Parodie ist der Hammer und Rude wäre echt geil oder wie wäre es mit Problem von Ariana Grande,yes
NDY-186,3047,Das lied ist mega mega mega guuuttt geworden ihr seid voll cool neaa frage könnt ihr das lied veröffentlichen ich will das lied habe das ist mega gut geworden bitte könnt ihr das veröffentlichen bitte 👍 👌 und ihr höre das 100 mal das lied,yes
NDY-208,10293,Ich brauche ca. 5 Minuten Muss nur Zähneputzen und Gesicht waschen,no
NDY-252,600,Kannst du ein Tutorial zu deiner Frisur machen ? Oder hast du dazu schon mal eins gemacht ? Würde mich wirklich interessieren ! Sieht echt schön aus ( :,yes
NDY-208,4130,20 Minuten,no
NDY-003,1064,gay o.O,no
NDY-179,2396,+ Andy Locher machs besser ^^,no
NDY-179,3920,geil ihr seit die besten ♥ ♥ ♥,yes
NDY-179,477,♡,yes
NDY-186,5688,Ich liebe diese Song Parodie ich habe ein richtigen Ohrwurm RESPEKT ! 😘 ich mag euch sehhhr 💋,yes
NDY-179,4936,cooles Lied,yes
NDY-179,4667,* Seid * * finde *,no
NDY-020,105,+ kitthey ♥,yes
NDY-186,7338,ich liebe dieses lied,yes
NDY-179,3479,+ Catarina Castanheira www.seid-seit.de,no
NDY-208,2392,100 % real,no
NDY-250,175,"Ich hatte früher auch nen Einteilerpyjama ! ^^ Da war ein Affe drauf , der total doof geguckt hat und ich hab den geliebt ! xD Ich hätte auch gerne wieder so einen . Oder sowas ähnliches für zuhause . Heute zieh ich zum Schlafen ein riesiges T-Shirt an und dazu meine coole Spongebob Boxershorts !",no
NDY-003,913,eigentlich heißt es Mein Herz überspringt aus dem Takt,no
NDY-186,2447,#snapchatArmy @heikolochmann @anna_ey,no
NDY-250,2465,mit irgendwelchen tshirts und ich hab eine pjama hose oder einfach leggings oder nur oversize tshirt :D,no
NDY-186,2619,ich achte eher auf was anderes ! ),no
NDY-252,195,Die Tipps in dem Video sind echt hilfreich . ich werde auf jeden fall einige davon ausprobieren ! Danke dafür ! :),yes
NDY-186,3905,bester song evverrrr hör in die ganze Zeit !,yes
NDY-250,424,kosten aber ien bisschen was ;),no
NDY-186,1858,#snapchatArmy @heikolochmann @nikolhardy,no
NDY-186,6589,OMG neee :(,no
NDY-020,1505,"+ pizza bæ Sorry , für Tumblr bin ich nich up to date genug ... früher war grunge laute Musik , dreckige Klamotten und Bier zum Mittag . :D",no
NDY-186,2263,Ihr könnt ja mal eine Parodie von einem super geilem Lied machen worüber ihr singen könntet das ihr total den Swag habt XD,no
NDY-003,3213,"also der mit der grauen weste roman und der andere heiko ^^ also mitlerweile kann mann die eh ganz gut auseinanderhalten , weil heiko ja kurze haare hat ^^ in den videos damals erkennt man die außeinander , weil roman immer etwas längere haare hatte , heiko hat eine tiefere stimme und daran dass roman meistens links und heiko rechts in den videos ist :D",no
NDY-179,1268,Voll scheiße,no
NDY-208,5315,45 min,no
NDY-186,6879,bei mir ist das KlEICHE,no
NDY-208,489,"Heiko braucht also also fast 6 Stunden im Bad , omg 😳 es ist schon um 11 als Heiko ins Zimmer kommt 😂 😂 😂 😂 😂",no
NDY-208,2258,halbe Stunde im Bad 😅,no
NDY-179,1082,Das neue Thunderbold ? ( Ist glaub ich gerade in Testphase ),no
NDY-250,1754,wie hübsch du wieder bist : o,yes
NDY-208,1143,"das beste ist bei euch lochis dass euch käppis stehen , ich seh damit aus wie der letzte loser ...",no
NDY-003,2247,ey ihr deppen hört auf dielochis fertig zumachen guckt euch doch mal an,no
NDY-250,1604,schlaber hose und t-shirt,no
NDY-208,9714,15minuten,no
NDY-186,7013,ich Liebe dich Heiko ihr könnt voll gute lieder schreiben,no
NDY-208,1865,1 Stunde,no
NDY-208,9649,Ich brauche genau 7 min,no
NDY-208,8215,Mädchen haben längere haare die meisten deshalb dauert es länger,no
NDY-250,2643,"Der würde doch passen ;) Bei amazon : Ganzkörperpyjama Schlafzug , Strampler für Erwachsene , Strampelanzug , Einteiler , Overall Pyjama , Hausanzug Cute Funzee XS-L",no
NDY-252,584,"Super video :) danke für die tipps , werde aufjedenfall mal paar von den tipps ausprobieren !",yes
NDY-186,7197,Roman du bist so süß Heiko aber auch 😘 😘,yes
NDY-208,7395,1 stunde,no
NDY-186,3972,Schwul als Beleidigung zu nutzen ist schon nen bisschen arm oder ?!,no
NDY-208,3427,#wenjucktdas,no
NDY-003,1212,du hast angefangen und beschwerst dich . logik . ;D,no
NDY-208,4364,Uhm Uhm too 😂,no
NDY-247,99,solltest dein tutorial umbennen in : Wie man richtig Abstottert !,no
NDY-208,11693,ich schlafe 20 min . weiter wenn mein wecker klingelt,no
NDY-003,1408,Wieso wegen Galileo ?,no
NDY-186,3397,+ Steven Brauns weil halt,no
NDY-208,5544,5 min,no
NDY-208,2948,könnt ihr meiner freundin zum Geburtstag gratulieren sie heißt sophie,no
NDY-186,714,Hallo heiko roman Wan ist lochi vs lochi,yes
NDY-208,2324,ich bin ein Mädchen und ich brauche ungefähr 60 bis 90 Minuten . und wenn es schnell gehn muss 10 Minuten . 😊 😅,no
NDY-208,2571,Ich brauche im Bad 3 - 4 Minuten,no
NDY-186,6627,In welcher klasse seit ihr heiko roman ♥ ♡,yes
NDY-186,612,ihr sei geil,yes
NDY-186,5585,"I got the concept , but can someone go into detail with the lyrics ?? .. sounds fair .",no
NDY-208,8043,Ich brauch 30 Minuten aber das kommt drauf an was man für ein Mädchen ist den die einen Brauen länger die ein Etwas Nicht so lang also es kommt drauf an,no
NDY-247,1682,Du bist so süß ! 2018 .. 2019 .. to be continued ..,yes
NDY-186,6440,cooles lied,yes
NDY-208,2332,Bei mir braucht mein Bruder länger .,no
NDY-186,3943,Ist Daumen runter auch gut ??? Ihr seid nämlich ziemlich schwul und scheiße ;),no
NDY-003,1313,ich fands eigentlich nicht so schlecht .. habt ihr gut gemacht :),yes
NDY-208,6663,Ich brauch jeden Tag 15 min für Duschen und einfaches Make-Up und 3 Minuten für meinen Tee und dann muss ich zum Bus und hab noch eine Stunde zur Schule 😐,no
NDY-186,861,Mega nice 👍 :-)),yes
NDY-179,4542,ich kenne es wen mein ladekabel weg ist ich war mal zwei Wochen offline nur ein Prozent,no
NDY-208,4290,Hauptsache 10 min später 5:36 Uhr,no
NDY-003,3493,2014 und ich find's immernoch gut aber heute seit ihr eindeutig besser als damals :D !,yes
NDY-003,2692,kann schon voll mitsingen aldaa :D,yes
NDY-208,10484,5 m8nuten,no
NDY-020,982,Ich liebe dieses Video ❤️ 😘,yes
NDY-003,3760,Ich 2017 wie gross sie geworden sind wahr auf dem Konzert in ge 💕 👌 😨,yes
NDY-179,3191,Ich finde den song einfach nur toll könnt ihr wieder wir '' klären auf '' machen ?,yes
NDY-208,3894,Ca. 10 Minuten,no
NDY-003,3260,Romannnnnn,no
NDY-247,1347,Hier hattest du noch Probleme mit dem Licht hahaha und heute läuft alles perfekt ich hoffe du hast meine Kommentare schon zu sehen bekommen und wenn man sich das Video anguckt und jetzt die vor einer Woche sieht man einige Unterschiede aber was gleich ist ist eben die Liebe wie du das machst und das lächeln und du hilfst wirklich 😍 💕,yes
NDY-208,12235,5Minuten,no
NDY-003,3657,Omg diese Veränderung von früher und jetzt ! 😆,yes
NDY-179,661,Au Revoir von Mark Forster + Sido,no
NDY-186,3427,😍 😍 😍 😍 😍 ✌ ✌ ✌ ✌ 💕 💕 💕 👍 👍 👍 👍 👍 👍 für euch gebe ich 1000.00000 Daumen hoch,yes
NDY-179,5126,Hendy ist leer,no
NDY-003,3562,ich kann es immer wieder anschauen es ist einfach super ♥,yes
NDY-208,12263,Ich brauche 5 min und bleib noch 15 min im Bett,no
NDY-179,5112,Ich höre grad die ganze Zeit euere Songs,no
NDY-252,918,"Sehr schönes und vorallem hilfreiches Video . Mein Tipp gegen Pickel ist zinksalbe , diese trocknet Pickel gut aus und fördert den heilungsprozess . Liebe Grüße",yes
NDY-208,3554,"The Voice Kids , oder kca2017 ??? ☺",no
NDY-246,175,"ähm , absoluter schwachsinn ?",no
NDY-186,4054,war auch schon auf ein konzert,yes
NDY-179,4247,deren 🐉 🐲 🐊 🌹 🌞 🌚 🎥 🎥 🎥 🎥 🎥 🎥 🎥 📷 📷 📷 📷 📷 📷 📹 📹 📹 📹 💝 📢 💿 📀 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔫 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 🔪 💷 💷 💷 💷 💷 💷 💷 💷 💷 💶 💶 💶 💶 💶 💶 💷 💶 💶 💷 💶 💷 💶 💷 💶 💷 💶 💷 💶 💷 💳 💷 💶 💸 💰 💰 💰 💸 💸 💸 💰 💰 💸 ✂ 🎨 🎨 🎨 🎵 🎵 🎸 🎸 🎷 🎸 🎸 🎸 🎮 🎮 🎮 🎮 🎨 🎤 🎤 🎤 🎤 ⚽ ⚽ 🏀 🏀 🏈 🏈 🎯 🎯 ⚽ ⚾ 🎾 🍥 🍷 🍵 ⚾ ⚾ 🏁 🏁 🏁 🏁 🏁 🏁 🏆 🏆 🏆 🏆 🏆 🏆 🏆 🏆 😁 😁 😁 😁 😁 😝 😝 😍 😍 😍 😉 😉 ☺ 😊 😄 😘 😗 😝 💛 💛 💙 💙 💜 💚 ❤ 💋 💞 💕 💕 💓 💭 💍 💎 💎 💋 💍 💎 💍 💎 💍 💎 💍 💎,no
