id;description;DBO
1096099627095126;Scheibenwischer an...runter schalten und Vollgas...sowas braucht keiner...;nothing
862008630504228;http://antiakhondha.blogspot.com;nothing
935269389844818;In den finstersten Keller mit dem Kunden!;nothing
982732541765169;Was soll mit der Satz sagen ???;nothing
887994287905662;Leute schaut euch die Zeichen an... Das war ironisch gemeint.;nothing
1011278225577267;Herr Bue ich glaube ich kann friedlich schon von agressiv unterscheiden! Und wie denke ich denn? Gut, ich habe nicht mit 80 Millionen gesprochen das ist richtig, aber mit vielen Leuten. Und ich lese auch hier bei Facebook viel....und nein....nicht nur auf der Pegida Seite auch auf vielen anderen Seiten. Und auch da ist der Tenor der gleiche! Dann sind es aber wohl nicht wenige die diese Meinung verteten!;nothing
1011250485580041;https://www.openpetition.de/petition/online/wiedereinfuehrung-der-grenzkontrollen-an-den-deutschen-landesgrenzen;nothing
1035606129811143;macht weiter, unser wiederstand mus gehört werden !!!;nothing
1064681600236929;"Der Erste Weltkrieg  17 Millionen Tote (verursacht durch Nicht-Muslime)
  2. Der Zweite Weltkrieg  50-55000000 tot (verursacht durch Nicht-Muslime)
  3. Nagasaki Atombomben 200.000 Tote (verursacht durch Nicht-Muslime)
  4. Der Krieg in Vietnam mehr als 5 Millionen Tote (verursacht durch Nicht-Muslime)
  5. Der Krieg in Bosnien / Kosovo mehr als 500.000 Toten (verursacht Nicht-Muslime)
  6. Krieg im Irak (bisher) 1.200.000 Todesfälle (verursacht Nicht-Muslime)
  7. Afghanistan, Burma usw. (verursacht durch Nicht-Muslime)
  Du denkst immer noch, dass der Islam ist das Problem ?!
  Und wenn zu ihnen gesagt wird: ""verursachen keine Korruption auf der Erde"", sagen sie: ""Wir sind Friedensmacher, aber Reformer."" [02.11]";nothing
882778671760557;Die haben sich bestimmt gestritten, wer das Geschrirr in der Küche spülen muß.;nothing
1112245098813912;It's a song abused by stupid people for fascist incitement.;nothing
862057350499356;Herr von morgen,uebermorgen oder sonstwie,jeder Mensch,welcher sich an die Gesetze,gepflogenheiten und unsere demokratischen ideale haelt,gleich welcher nationalitaet oder Religion,ist uns willkommen.wer das nicht will und strikt ablehnt,kann uns am arsch lecken und in seinem land vegetieren,basta !!!;nothing
876245689080522;die asylanten scheint das nicht zu stören?, die kommen trotz PEGIDA;nothing
876642089040882;Das ist die selbe Gutmenschen scheisse wie die anderen über den Islam und Asyl reden.;nothing
862015910503500;"Zum Thema #lügenpresse - betroffene Hunde bellen ! ;)";nothing
1252;Wir sollten die ganzen Koranaffen und ihre Brut aus Europa jagen die Museltempel abreißen oder als Schweinestall benutzen;nothing
1007131979325225;Tja, was werden die IS Dschihadisten wohl machen, wenn sie den Boden in Syrien und den Irak verlieren? Da brauch man nicht lange zu überlegen, oder?;nothing
1417;#MeineEhreHeißtTreue #Deutschland;nothing
876350689070022;So ist es!;nothing
945433472161743;Hallo - Gnade lass ich gerne walten :);nothing
855546244483800;"IHR SEID NICHT DAS VOLK! 
https://www.facebook.com/nichtdasvolk?fref=ts";nothing
1011244208914002;Viel Erfolg - muss leider arbeiten - ihr seid spitze;nothing
1007489462622810;58....und? Dafür haben wir jetzt 1000 hier!!!;nothing
1111313972240358;Nur noch Coupons ???? ...und wenn Fleisch ...dann Ausnahmslos nur noch vom guten deutschen Hausschwein ...!!!;nothing
1063289270376162;Soll es ( Dresden Drecksvolk) mal herkommen . Bekommt sicher nichts auf die Reihe, schwachmat. Solltest sehr wohl aufpassen , was du vom Stapel  lässt. Du beschimpfst hier normale Leute,  die Dir sicher haushoch überlegen sind und noch Ehre in der Brust haben, solche Beleidigungen könnte auch nee Anzeige nach sich ziehen. Vorher überlegen und dann schreiben , Gruß aus Dresden nach dem Hass erfüllten Westen;nothing
1010181712353585;Hank Geneman Die können doch in ein Land gehen wo es üblich ist sich zu vermummen, wir halten sie nicht !;nothing
1551;"Hitlers Prophezeiung gilt nach wie vor: ""Ihr werdet keine Ruhe geben, ihr werdet nicht aufhören, andere Völker ins Fleisch zu stechen. Er war in der Tat ein Visionär. #HitlerWasRight";nothing
1429;Unsere Ehre Heisst Treue !;nothing
1105949229443499;Hhmmm..was ist ein Drecksging?;nothing
882680938436997;Eigentlich stehe ich hinter dem Positionspapier der PEGIDA und bin froh das eine Gruppe vernünftiger Menschen auf diese Themen aufmerksam macht, ohne rechtsradikalem Hintergrund. Doch wer sich mit solchen Kommentaren über den gewaltsamen Tod eines Menschen lustig macht, für den kann ich nur Verachtung empfinden!;nothing
982640188441071;Man man... Echt krass was da auf uns zu kommt.;nothing
862018553836569;Wieso?;nothing
1063918716979884;"Sachsen ist bekannt für seine ""Rechtsradikalität"". Interessanterweise sind dort aber auch die besten Schüler. Die Logik sagt jetzt, je rechtsradikaler ein Land eingestellt  ist, desto schlauer sind seine Schüler.";nothing
1012240945480995;"Und wegen so medien Fälschungen gibt es hass propaganda und Ausländer feindlichkeit

MEDIEN BLEIBT BEI DER WAHRHEIT IHR SEIT DIE JENIGEN DIE ALLES NUR NOCH SCHLIMMER MACHEN IHR PENNER";nothing
1152562238115531;Die Arbeiterwohlfahrt sollte vorsichtig sein anderen Menschenverachtung vorzuwerfen, sie selbst beschäftigen viele ihrer  Leute nur als Leiharbeiter mit deutlich schlechterer Bezahlung. Für jemanden der sich das Soziale besonders auf die Fahne geschrieben hat ist das ziemlich erbärmlich.;nothing
1105415109496911;never ????????;nothing
1134146769957078;Reicht wenn du dumme schnöpfe die mit heim nimmst;nothing
1096028327102256;wenn es denen nicht passt: raus mit den flüchtlinge. (ausweisen) hier her kommen und demonstrieren Raus damit!!!;nothing
1038974089474347;Stefan Eder lies dos;nothing
855047741200317;Michael, für dich nehme ich mir die Zeit....;nothing
876328149072276;sorry aber wenn ich eine gute ausländische fachkraft bin, dann gehe ich nicht nach deutschland. ausländer sind hier menschen zweiterklasse, die nur billig arbeiten sollen. wird von oben vorgelebt, auch wenn merkel und co anders sprechen. aber die 8.50 euro mindestlohn, treffen ja wohl kaum auf deutsche zu. das ist ja kaum mehr als harz 4. ausserdem ist es viel zu schwer nach deutschland zu kommen, visa, deutsch tests, reise selber bezahlen und unterkunft bis man einen fest vertrag hat. die einwanderungs politik hat hier total versagt, es kommen nur menschen die ncihts mehr zu verlieren haben und die arbetien dann auch für das was man ihnen gibt.;criticism
985375671500856;Es sieht wunderschön aus... Genau wie damals. Weiter so...;nothing
925415927496831;http://www.tagesspiegel.de/berlin/polizei-justiz/berlin-wilmersdorf-freundin-eingesperrt-und-gequaelt/11856410.html Fachkräfte-Folklore;nothing
1064375713600851;Stanislaw Markus Sachse Horden.;nothing
855119704526454;"Du musst immer versuchen mich klein zu reden. Ich merk schon, dass du keine Frau hast. ;)";nothing
861987773839647;bachmann Comeback  Fleischer jung . für die Freiheit Fehler macht jeder und die Welt soll das spuren .;nothing
1065837533454669;Die herrschenden Politiker bedürfen wirklich Nachhilfeunterricht in Sachen Demokratie.;criticism
1064308376940918;Ja, wir Sachsen sind schon was ganz Besonderes. 8-) (Fairerweise muß man zugeben, dass montags in Dresden immer auch viele Südbrandenburger und Thüringer mit dabei sind.);nothing
1052389998132756;Der anti Gewaltaufruf wird der SAntifa scheiß egal sein, denn auch die Polizei ist deren Feind.;nothing
1011223618916061;Wünsche allen viel Erfolg, Gruesse aus Aschaffenburg;nothing
945886468783110;Johannes Huber eine andere od. bessere Alternative wie die BIA gibt es ja nicht :-);nothing
1384177140288000000;@HE41214864 @Trille091 @BILD Die bekommt man schon nicht in den Griff, dann holt man sich das Unheil noch dazu. Und das noch in allen Bereichen. Sexual Delikte, Antisemitismus, Terror, Raub und Ehrenmord, Clan Strukturen und die ganze Batterie;nothing
982639311774492;Vielleicht auch bald hier. Dann hat das Gequatsche endlich ein Ende ??;nothing
855055097866248;Mich verwundert die Stellung der Kirchen. Der Kreuzzug geht diesmal anders rum. Dazu macht der Kölner Dom das Licht aus. Die Christen sind nach den Juden doch die nächsten denen der Islamische Staat den Kopf abhackt.;nothing
1096129420425480;fordert PEGIDA nicht auch was? oh sorry aber ich dachte man müsste die Sachen schon gleich behandeln...;nothing
1196;Heil Hitler! Sieg Heil für Deutschland! Wir werden unsere Ehre wiederherstellen und unsere Rasse reinigen!;agitation
991366477568442;Wir müssen sollen bewahren Kultur, Religion, Wertschöpfung. Es ist unsere Pflicht !;nothing
1385332883003482112;@Grund_gesetzt GEHORCHE geh in die Arbeit bezahl deine Steuern laß dich Enteignen und halt deine dumme Fresse du Bürger!!! Jaja ab heute Heil Merkel mit Raute.;nothing
854995784538846;Grüße aus NRW an unsere Freunde in Dresden! Montag endlich wieder alle gemeinsam auf die Straße, so muss das sein!;nothing
935337036504720;Ja, ich denke schon und dieser ist ja oft an Bildung gekoppelt. Die Kriminalitätsstatistik geht aber nicht so detailiert darauf ein.  Das eher orientalische Täter zum Messer greifen, ist meiner Meinung nach hauptsächlich kulturell zu erklären. In diesen Mileus wird ein mittelalterlicher  Ehrbegriff gepflegt, der durch die Religion noch legitimiert wird. Konflikte werden halt mit Gewalt gelöst, das ausdiskutieren sieht man da als Schwäche.;nothing
855014914536933;Aber wenn die schon nicht miteinander reden können, obwohl der große Anteil in die gleiche Richtung geht... dann wird es für alle Bewegungen schwer im Land.;nothing
1065855853452837;Ich will das Wahlsystem ändern, nicht Widerstand gegen Parteien leisten. Ob etablierte Partei (Altpartei) oder NOCH NICHT etablierte Partei (Opposition, AfD, Linke usw.) ist vollkommen egal, das System führt über kurz oder lang unweigerlich zum Machtmissbrauch. Geh ich wählen, legitimiere ich dieses System! NICHT MIT MIR!;criticism
1035477629823993;Lieber Efe Zehir es werden mehr und mehr. Du denkst der Rest schläft, aber das sieht nur so aus.;nothing
1012407212131035;Omg;nothing
1111606465544442;ddr 2.0;nothing
1011182338920189;Also mich hat Sie überzeugt! Ab sofort setze ich mir Kapuze auf, aber zeitgleich auch eine Sonnenbrille und zeige damit dem Wetter, dass ich gegen alles bin, aber irgendwie auch nicht!;nothing
882700441768380;Man hätte erstmal zwei Wochen mit der Aufklärung warten sollen.Es fehlt die Demo gegen Rechts und Pegida.;nothing
885317818173309;War das eine Frage, oder eine Aussage, liebe Eva? Den passenden Vornamen zu deiner oberflächlich- dummen Einstellung hast du ja jedenfalls schonmal  :);nothing
1596;Dummheit ist angeboren, insofern sind Sie exkulpiert, aber eben auch völlig diskussionsunwürdig. Mit Schwachköpfen wie Ihnen verschwende ich keine Zeit.;nothing
1056925181012571;Diese ganze Brut macht mich ganz krank !!!;nothing
1043592749012481;Diese Schmierfinken haben es nötig, Anzeigen loszulassen! Die Lächerlichkeit ist eigentlich kaum zu überbieten! Das zeigt die wahre Geistesgröße dieser Leute!;nothing
1010223125682777;Hut ab, Frau Festerling! Ich unterschreibe jeden Ihrer Punkte! Im Bezug auf uns Deutschen, wären diese sogar Gesetzeskonform!;nothing
1734;#AnneWill Die #Merkel schafft sich ab. Sie labert nur Mist! #refugees #refugeesNOTwelcome #refugeesgohome #Merkelmussweg;subversive
1063757296996026;"Und die Trottel von ""Vollverzählt"" importiert man Montags immer aus Berlin, Bremen oder NRW???";nothing
854999581205133;Findest Du kein anderes Forum für solche Postings???;nothing
982648271773596;"Danke Anke für deinen Fachmännischen Kommentar!
Einfach mal die .........  Halten bevor man so einen Mist postet!";nothing
1035407699830986;Was ist los mit dir...hast du nicht richtig zugehört und gesehn.. das ist los.;nothing
888476054524152;(Y);nothing
855163504522074;http://jungundstark.de/#site;nothing
1088449101193512;Ich freue mich schon auf einen EU-Gipel an dem auf dem Gruppenfoto der Staatschefs Herr WIlders mit Frau LePen und Frau Petry zu sehen ist.;nothing
1012241708814252;Hey, verrats nicht ??;nothing
882683221770102;1:0;nothing
888259684545789;"was kommt nach der Paarung von Kuh und einer Ratte heraus???? ""der Murat""";nothing
1517;Blut und Ehre! Wir werden nicht aufhören, unsere Werte zu verteidigen, bis unsere Nation wieder unbesiegt ist.;nothing
1066278033410619;Michael Grimm  zur Entscheidung deiner Oma die  AfD zu wählen , kann ich nur sagen : gute Oma, liebe Oma!;nothing
982728735098883;"https://youtu.be/UmDzMDEGJkY
Stellt euch gegen ffm";nothing
855020867869671;"""Um die immensen Kosten des Festes abzudecken, benötigen wir dringend Spenden.""";nothing
1384268045699354624;@RMogyorosy Das nächste Quotenweib, das sich beim Fellner, innerhalb kurzer Zeit lächerlich macht. Sie spricht von Alphabetisierung? Wir hatten eine unalphabetisierte Arbeitsministerin!!!!  Ich würde dieses Gesocks gerne auf Urlaub im Dreck von Lesbos sehen.;nothing
1095906590447763;"Man stelle sich mal vor 60 Einheimische würden irgendetwas fordern....

Blitzschnell wären da 20 Wagen der Polizei da und die Personen kämen sofort weg....

Innerhalb von Minuten wäre das Chaos aufgelöst wenn es um das eigene Volk geht...

Weil...das eigene europäische Volk der Dreck unterm Fingernagel ist und die Neubürger die goldene Bereicherung";criticism
862302877141470;"Ich beobachte es auch mit großen Sorgen
Wir müssen für vieles Kämpfen damit nicht alles in Schutt und Asche fällt !";nothing
982689431769480;ist echt fragen der zeit bis die  in ungarn den schieß befehlt  frei geben;nothing
882726301765794;"Sehr gut Klaus!So ist es,hast recht,sind leider noch zu viel ""schwarze"" Schafe unter uns,endlich einer der sich traut hier mal ... !";nothing
952119071493183;da haste Deine Muslime https://www.youtube.com/watch?v=f65CG00lwV4;nothing
1063645260340563;"es ist schlimm, kinder die lernen wollen können nicht weil zu viele keine lust haben oder einfach der sprache nicht mächtig sind. das fängt in der 1 klasse schon an, bei meiner enkelin sind 3 flüchtlingskinder........... da sie nur in der schule gefordert werden ist ihr können gleich 0, die lehrerin fängt praktisch jeden tag ""neu"" an und deshalb verlieren auch diese kinder die lust. wo soll das hinführen wenn dann das bildungsniveau gesenkt werden soll. es zielt wirklich auf die totale verdummung hin";criticism
983094425062314;Die sehen mir auch alle so stark traumatisierte aus ??;nothing
1012883648750058;Hast du doch gelesen: es ist nicht nur ein religiöse, sondern auch ein ethisches Problem!;nothing
1112099978828424;Ramona singt sehr gut...!!!...;nothing
1011337092238047;Da kann ich nur sagen ...du hast wohl noch nie versucht obdachlosen zu helfen...oder? Denn diese wollen grossteils ihr eigenes Ding machen ohne fremde Hilfe weil sie sich sogar für ihre Misere schämen. ..leider! Versuch mal dagegen Asylanten zu helfen....die kriegen den Hals nämlich gar nicht voll genug....obdachlose sind dankbar für speisen und Getränke. ...die Asylanten wollen nur Geld mehr nicht...;nothing
945854495452974;oder sehen wir uns in dresden? nächste woche nicht und dann hab ich urlaub.danach können wir gern weiterrreden;nothing
935268939844863;http://www.nachrichten-muenchen.de/?art=31579 Südländer beklauen als Polizisten verkleidet asiatische Touristen;nothing
935322813172809;Warum werden die Salafisten nicht endlich verboten ?;criticism
1111559828882439;Endlich mal der richtige Anfang;nothing
